Substance ID,SMILES,BertzCT,Kappa2
ZINC000000021035,O=C(O)c1cn2c3c([nH]c(=O)c2n1)-c1ccc(F)cc1C3,987.0282954149956,3.7835477167250526
ZINC000000021036,CCOC(=O)c1cn2c3c(nc(O)c2n1)-c1ccc(F)cc1C3,964.8491315498508,4.770571901241807
ZINC000000021037,Cc1onc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1O,1009.3344720149356,5.716055107304026
ZINC000000021039,O=C(CC[C@H]1CCCCCCCCCCC1=O)c1c(O)coc1O,526.4520889227823,9.499894057301386
ZINC000000021040,CCCC(=O)NOCc1cccc2ccc(OC)cc12,595.2917206021755,6.912640201227697
ZINC000000021041,COc1ccc2cccc(CONC(C)=O)c2c1,565.967701298815,5.510029590047185
ZINC000000021042,COc1ccc2cccc(CONC(=O)C3CC3)c2c1,634.6546314655855,5.5074002291289075
ZINC000000021043,COc1ccc2ccccc2c1CONC(C)=O,565.9677012988149,5.510029590047185
ZINC000000021044,c1ccc(CCSc2nsnc2O[C@@H]2CN3CCC2CC3)cc1,625.7785341954655,7.195564467897763
ZINC000000021045,Cc1ccc(C)c(OC[C@@H]2CN=C(N)O2)c1,415.4798292838681,4.428711845919409
ZINC000000021046,Cc1cccc(C)c1OC[C@H]1CN=C(N)O1,395.2298292838681,4.428711845919409
ZINC000000021047,CCNC1=NC[C@@H](COc2ccccc2C)O1,404.1608652237543,5.568405680043931
ZINC000000021048,Nc1cn(-c2ccc(F)cc2)c2cc(-c3ccncc3)ccc2c1=O,1119.4551502498211,5.868053862108094
ZINC000000021050,CC(C)OC(=S)Nc1ccc(Cl)c(C(=O)OC2CCCC2)c1,556.321942199366,7.788573150856479
ZINC000000021051,CC[C@@H](C)OC(=S)Nc1ccc(Cl)c(C(=O)OC(C)C)c1,519.6402357889726,8.195423214111736
ZINC000000021052,CC[C@H](C)OC(=S)Nc1ccc(Cl)c(C(=O)OC(C)C)c1,519.6402357889726,8.195423214111736
ZINC000000021053,CC[C@@H](C)OC(=S)Nc1ccc(Cl)c(C(=O)OC(C)(C)C)c1,554.8121671950391,7.788573150856479
ZINC000000021054,Cc1nc(Cl)c2c(c1N)C(=O)N(CC(=O)O)C2=O,599.2758553266216,3.95127648949783
ZINC000000021055,C=Cc1c(-c2ccccc2)nn(C)c(=O)c1N,614.5519684088424,4.251632059333991
ZINC000000021056,Nc1nc(Cl)c(N)c(NC[C@@H](CO)C2CC(c3ccccc3)C2)n1,690.8802991488362,7.2341959825698785
ZINC000000021057,Nc1nc(Cl)c(N)c(NC[C@H](CO)C2CCC2)n1,424.1397535368731,5.580665390830758
ZINC000000021058,Nc1nc(Cl)c(/C=N/O)c(NC[C@H](CO)C2CCC2)n1,492.9811803250599,6.714738292011018
ZINC000000021059,Nc1nc(Cl)cc(NC[C@@H](CO)C2CCC2)n1,363.4842221891341,5.510029590047185
ZINC000000021060,Nc1nccc(NC[C@@H](CO)C2CCC2)n1,340.5113768455,5.115512288924944
ZINC000000021061,OCc1ccc(-c2nn(Cc3ccccc3)c3cc(F)ccc23)o1,989.2053645173978,5.940202904844313
ZINC000000021062,CCOC(=O)C[C@H]1C(=O)Nc2c(C)c(C)cc3[nH]c(=O)c(=O)n1c23,985.8411644000793,5.626630397249869
ZINC000000021063,O=C(O)C[C@H]1CSc2cccc3[nH]c(=O)c(=O)n1c23,792.3964568854626,4.269761721393731
ZINC000000021064,O=C(O)C[C@H]1CS(=O)c2cc(Cl)cc3[nH]c(=O)c(=O)n1c23,916.2293440087071,4.8145622351868544
ZINC000000021067,Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1,879.3205420492993,7.66520681359851
ZINC000000021071,O=C1CNS(=O)(=O)N1COc1cc(=O)oc2ccccc12,872.6918035570103,4.862388204430359
ZINC000000021072,Cc1cc(OCN2C(=O)C(C)(C)N(C)S2(=O)=O)nc(=O)n1C,783.196621350307,5.057484550159143
ZINC000000021074,O=C1CN(c2ccc(Cl)cc2)C(N2CCOCC2)=N1,509.1245438444236,5.186755634605831
ZINC000000021078,O=C(O)c1ccc(COc2ccccc2CCc2ccccc2)cc1,823.4058858044332,8.154286920309646
ZINC000000021082,c1ccc(Cc2ccc(OCCN3CCCC3)nc2)cc1,532.9046013535858,7.227913433416178
ZINC000000021085,O=C(O)c1ccc(CCc2cc(F)ccc2OCc2ccccc2)cc1,873.6490264605575,8.29668990377319
ZINC000000021086,CSc1ncc2c(c1Cl)CCN2C(=O)Nc1cccnc1,680.1742670001878,5.909765330209225
ZINC000000021087,CSc1nc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,680.1742670001878,5.909765330209225
ZINC000000021088,O=C1C[C@@H]2O[C@H](CO)CN12,170.37586395323947,1.9345216656301552
ZINC000000021089,CC(=O)NCCc1cccc2ccc3c(c12)C[C@@H](C)O3,663.3327454215214,5.156970940740835
ZINC000000021090,CC(=O)NCCc1cccc2ccc3c(c12)[C@@H](O)CO3,666.0647262206137,5.133240858508129
ZINC000000021094,c1cnc(O[C@@H]2C[C@@H]3CCN(C3)C2)cn1,317.86473577962784,3.7736634061908787
ZINC000000021095,Clc1cncc(O[C@@H]2C[C@@H]3CCN(C3)C2)n1,375.24735388787826,4.183665658577854
ZINC000000021096,CN(C)CCOc1cnccn1,212.80277455217384,4.6641185547500505
ZINC000000021097,C[N+](C)(C)CCOc1cnccn1,242.7867687505366,4.183204775022957
ZINC000000021098,CCOC(=O)COc1ccc2cccc(N3CCN(C)CC3)c2c1,708.8241597280592,7.532887161378978
ZINC000000021099,O=C(CCc1ccccc1)CN1C(=O)C[C@@H]1[S@@](=O)CCO,531.7349718865559,7.470254306614264
ZINC000000021104,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O,628.4432192820334,4.937315409401991
ZINC000000021107,OCc1cc(CO)c(-c2ccc(-c3cccs3)s2)s1,664.7473732234172,5.563502881850987
ZINC000000021108,COC(=O)Nc1cccc(C)c1CNc1cccn2c(F)c(C)nc12,936.215919653763,6.801377106626269
ZINC000000021109,COC(=O)Nc1cccc(C)c1COc1cccn2c(F)c(C)nc12,936.706144649436,6.801377106626269
ZINC000000021110,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2C=C1C)OCO3,929.6756584969512,5.663177895055266
ZINC000000021111,CC1=Cc2cc3c(cc2C(c2ccccc2)=NN1C(=O)C1CC1)OCO3,958.7215253783585,5.729182545347527
ZINC000000021115,O=c1oc2ccccc2n1CCN1CCc2c([nH]c3ccccc23)C1,1118.834243833198,5.634814337176059
ZINC000000021120,ONc1nc2ccc(OC(F)(F)F)cc2s1,511.44299887698855,3.7968647655511285
ZINC000000021121,Nc1nc2cc(O)c(OC(F)(F)F)cc2s1,537.7983240404177,3.407605547934767
ZINC000000021122,ONc1nc2ccc(C(F)(F)F)cc2s1,494.08270571066373,3.352053916486003
ZINC000000021123,Nc1ccc2c(c1)CCN2C(=O)c1c[nH]c2ncccc12,852.3591910316757,4.3431828577675065
ZINC000000021124,CN(C)c1ccc2c(c1)CCN2C(=O)c1c[nH]c2ncccc12,896.9279064313266,5.122060340372473
ZINC000000021125,CCN(CC)c1ccc2c(c1)CCN2C(=O)c1c[nH]c2ncccc12,926.3457827863042,6.23949597222821
ZINC000000021126,Cc1cc2c(cc1Cl)N(C(=O)c1c[nH]c3ncccc13)CC2,900.0554837724146,4.849642596656316
ZINC000000021136,Cc1cccc(N2CCCC2=O)c1CNc1cccn2c(C)c(C)nc12,989.0849152474163,6.481635284433489
ZINC000000021137,COC(=O)Nc1cccc(C)c1CNc1ccc2nc(C)c(C)n2c1,930.5639469242965,6.844738193939785
ZINC000000021138,O=c1[nH]c2c3c(c(-n4cccc4)cc2n(O)c1=O)CCCC3,980.5191702391731,4.624149270678663
ZINC000000021139,O=Cc1ccn(-c2cc3c([nH]c(=O)c(=O)n3O)c3c2CCCC3)c1,1087.6343275397182,5.225961757497957
ZINC000000021140,Cc1ccc(C)n1-c1cc2c([nH]c(=O)c(=O)n2O)c2c1CCCC2,1066.0527708106856,5.123713958088967
ZINC000000021141,NCc1ccn(-c2cc3c([nH]c(=O)c(=O)n3O)c3c2CCCC3)c1,1058.108507774905,5.381061394380852
ZINC000000021142,CSc1ccccc1C(=O)N(C)c1nc2ccccc2c(=O)o1,936.2698396464808,6.256729157140678
ZINC000000021143,O=S(Cc1ccc(Cl)cc1)c1nnc(O)c2cccn12,785.9155343385593,5.22241224227999
ZINC000000021150,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2)c1C,937.2411568826805,6.748441258389872
ZINC000000021151,Cc1nc(N(C)c2ccccc2)nc(N2CCc3ccccc3C2)c1C,920.6803029194479,6.7899592274465475
ZINC000000021155,Fc1cccc(/C=C/C2=CCN(Cc3c[nH]c4ncccc34)CC2)c1,938.9739747966833,7.031538710722385
ZINC000000021156,Cc1cccc(/C=C/C2=CCN(Cc3c[nH]c4ncccc34)CC2)c1,933.1051450650166,7.075349055414736
ZINC000000021157,N#Cc1cccc(/C=C/C2=CCN(Cc3c[nH]c4ncccc34)CC2)c1,1019.7983260301547,7.384346400669641
ZINC000000021158,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,1280.2839411388827,4.162999747496003
ZINC000000021159,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,1199.6357586573515,4.06217661612096
ZINC000000021160,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3,1199.6357586573515,4.06217661612096
ZINC000000021161,O=C1NCc2c1c1c(c3[nH]c4ccc(F)cc4c23)Cc2ccccc2-1,1252.2046267252251,4.276963438574297
ZINC000000021162,COc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1ccccc1C4,1266.598556878306,4.6672443019395145
ZINC000000021163,O=C1c2ccccc2-c2c3c(c4c([nH]c5ccccc54)c21)C(=O)N[C@@H]3O,1316.0832147647648,4.390637136067328
ZINC000000021164,O=C1N[C@H](O)c2c1c1c(c3[nH]c4ccccc4c23)C(=O)c2ccccc2-1,1316.0832147647648,4.390637136067328
ZINC000000021167,COc1ccc2c(c1)[C@@H](CCNC(C)=O)CC2,414.68327868497136,5.213307883885354
ZINC000000021168,COc1ccc2c(c1)[C@@H](CCNC(=O)C1CC1)CC2,479.63731916799486,5.235691048605127
ZINC000000021169,CCC(=O)NCC[C@H]1CCc2ccc(OC)cc21,428.50182000908245,5.894163180223427
ZINC000000021170,COc1ccc2c(c1)[C@@H](CCNC(=O)C(C)C)CC2,454.06219712558817,6.089530643098678
ZINC000000021174,CN(C)C(=O)OC[C@H]1CCCN1C,182.4535151183479,4.461634441593407
ZINC000000021178,Nc1nc2c(nc(N)n2C[C@@H]2CCCO2)c(=O)[nH]1,639.5907025068324,3.983864034166492
ZINC000000021179,COc1c(O)cc2cc(C(=O)O)cc(O)c(=O)c2c1O,779.8915363043083,4.6147057901795066
ZINC000000021180,CC(=O)NC[C@@H]1CN(c2ccc(N3CC(=O)C3)c(F)c2)C(=O)O1,670.6858771839903,5.864062936700998
ZINC000000021182,NC(=O)c1ccc2[nH]cc([C@H]3C=CN(CCc4ccccc4)CC3)c2c1,942.4355811330048,7.080785589669684
ZINC000000021184,Clc1cccc(CCN2CCC(c3c[nH]c4ccccc34)CC2)c1,815.3266258166492,7.000297116495477
ZINC000000021185,COc1cccc(CCN2CCC(c3c[nH]c4ccccc34)CC2)c1,830.6693191725826,7.32095854252985
ZINC000000021186,Oc1ccc2[nH]cc(C3CCN(CCc4ccccc4)CC3)c2c1,801.0766258166491,6.696431343421599
ZINC000000021187,O=c1c2c(c(O)nn1-c1ccccc1)Nc1ccc(Cl)cc1C2,967.5627674091052,5.138249708952034
ZINC000000021188,O=C(O)Cc1cccc(Cc2nc3c(F)c(F)cc(F)c3s2)c1,907.7218939507978,6.000303361348931
ZINC000000021189,O=C(O)Cc1cccc(Cc2nc3c(F)c(F)ccc3s2)c1,860.4731332611789,5.805922265511361
ZINC000000021190,NC(=O)N(O)[C@@H]1C=C(c2ccc(Cc3ccc(F)cc3)s2)CC1,739.3065712680109,6.51727032126559
ZINC000000021191,NC(=O)N(O)[C@@H]1C=C(c2cccc(OCc3ccccc3)c2)CC1,743.2869369106377,7.18852179132191
ZINC000000021192,NC(=O)N(O)[C@@H]1C=C(c2cccc(COc3ccc(F)cc3)c2)CC1,789.5111437877972,7.356934370998634
ZINC000000021193,NC(=O)N(O)[C@@H]1C=C(c2ccc(C(=O)c3ccc(F)cc3)s2)CC1,813.4980771597398,6.543035067332874
ZINC000000021194,Nc1nc(OCc2ccccc2)c2[nH]c(N)nc2n1,708.8163949386294,4.447519244924103
ZINC000000021195,Nc1nc(OCc2ccccc2)c2[nH]c(=O)[nH]c2n1,762.6358328258227,4.447519244924103
ZINC000000021196,Nc1nc(OCc2ccccc2)c2nc([N+](=O)[O-])[nH]c2n1,801.3629081952232,5.038679393543341
ZINC000000021197,Nc1nc2nc(C(F)(F)F)nc-2c(OCc2ccccc2)[nH]1,756.3324964793313,5.170330808643352
ZINC000000021198,CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,629.1403303873961,5.4149128224253955
ZINC000000021201,NC1=N[C@@H]2CCCC[C@@H]2CS1,178.93087160050476,3.052359620957006
ZINC000000021202,C[C@H]1CCSC(N)=N1,110.99629734317608,2.3955617406597787
ZINC000000021205,Cc1ccc(C(=O)c2c(C)cc(Cc3ccc(=O)[nH]n3)n2C)cc1,929.2384027822951,6.275814589842614
ZINC000000021206,COc1ccc(C(=O)c2c(C)cc(Cc3ccc(=O)[nH]n3)n2C)cc1,948.074552455463,6.764279068522815
ZINC000000021207,Cc1cc(Cc2ccc(=O)[nH]n2)n(C)c1C(=O)c1ccccc1,887.2661753572249,6.042175350040524
ZINC000000021208,C=Cc1ccc(C(=O)c2c(C)cc(Cc3ccc(=O)[nH]n3)n2C)cc1,974.2758933418663,6.727244623243918
ZINC000000021209,CCc1ccc(C(=O)c2c(C)cc(Cc3ccc(=O)[nH]n3)n2C)cc1,945.1015008153074,6.8881851074784155
ZINC000000021210,Cc1ccc(C(=O)c2ccc(Cc3ccc(=O)[nH]n3)n2C)cc1C,946.4884027822951,6.275814589842614
ZINC000000021211,Cc1cccc(C(=O)c2ccc(Cc3ccc(=O)[nH]n3)n2C)c1,901.5161753572249,6.042175350040524
ZINC000000021212,Cn1c(Cc2ccc(=O)[nH]n2)ccc1C(=O)c1cccc(Cl)c1,907.0879570819309,6.219781113547346
ZINC000000021213,C[C@@H](N)[C@@H](O)c1ccc(O)c(O)c1F,341.07410603984556,3.8116328306971745
ZINC000000021214,C[C@@H](N)[C@@H](O)c1cc(O)c(O)cc1F,341.07410603984556,3.811632830697173
ZINC000000021215,C[C@H](CN)c1ccc(O)c(O)c1F,314.7281657781383,3.6163880947239138
ZINC000000021216,C[C@H](CN)c1cc(O)c(O)cc1F,314.7281657781383,3.6163880947239138
ZINC000000021217,O=C1Nc2ncccc2/C1=C\c1c[nH]c2ncccc12,862.9458340342986,4.0258638541975245
ZINC000000021218,COc1ccc2[nH]cc(/C=C3/C(=O)Nc4ncccc43)c2c1,924.5536797462845,4.733899892076083
ZINC000000021219,Cc1[nH]c2ccccc2c1/C=C1/C(=O)Nc2ncccc21,905.2941497464471,4.312039813340077
ZINC000000021220,NC(=O)N(O)[C@@H]1C=C[C@@H](Oc2ccc(F)cc2)C1,460.8952566500524,5.052716636279235
ZINC000000021221,NC(=O)N(O)[C@@H]1C=C[C@@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,778.9004623392233,7.227753111404264
ZINC000000021222,NC(=O)N(O)[C@H]1C=C[C@@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,778.9004623392233,7.227753111404264
ZINC000000021223,NC(=O)N(O)[C@@H]1C=C/C(=N\OCc2ccccc2)C1,499.11472276650375,6.012155679680226
ZINC000000021224,NC(=O)N(O)[C@@H]1C=C/C(=N\OCc2ccc(F)cc2)C1,542.2972921512585,6.157409602318461
ZINC000000021225,CC(=O)Oc1c(C(C)(C)C)cc2oc(=O)ccc2c1C(C)(C)C,814.0943286974898,5.5155368130290725
ZINC000000021226,C[C@@H](Cc1c[nH]c2ccccc12)NC[C@H](O)c1cccc(Cl)c1,783.6454777916955,7.175370240246997
ZINC000000021227,C[C@@H](Cc1c[nH]c2cc(F)ccc12)NC[C@H](O)c1cccc(Cl)c1,833.0997814374115,7.343985684619077
ZINC000000021228,C[C@H](Cc1c[nH]c2ccccc12)NC[C@@H](O)c1cccc(Cl)c1,783.6454777916955,7.175370240246997
ZINC000000021229,c1ccc(CC2CCN(Cc3cn(-c4ccccc4)cn3)CC2)cc1,771.3016104047279,7.663153974518222
ZINC000000021230,c1ccc(C2CCN(Cc3cn(-c4ccccc4)cn3)CC2)cc1,756.0475463934474,7.016106200416932
ZINC000000021231,Fc1ccc(CC2CCN(Cc3cn(-c4ccccc4)cn3)CC2)cc1,818.1084026458277,7.832641035803937
ZINC000000021233,CN1[C@H]2CC[C@@H]1Cc1sc3nsnc3c12,529.738550906859,2.780261245971664
ZINC000000021235,CN1CCC2=C(C1)c1nsnc1SC2,396.51625965858847,3.324898571454001
ZINC000000021238,CCOC1=C(Cl)C(=O)c2ccccc2C1=O,502.74026633825594,4.1002940463635325
ZINC000000021240,CCOC1=CC(=O)c2ccccc2C1=O,457.68996555821843,3.6901091557139667
ZINC000000021241,C=Cc1noc([C@H]2CN=CNC2)n1,330.63994677752873,3.384761383721908
ZINC000000021243,C=CCc1noc([C@H]2CN=CNC2)n1,344.33608280420054,4.039034872808511
ZINC000000021244,CN(c1ncccc1C#N)C1CCN(Cc2ccccc2)CC1,669.2690101411041,7.255176523841481
ZINC000000021245,Fc1ccc(Cn2cc(CCNc3cccnc3)c3ccccc32)cc1,991.0190069297538,7.397043886042549
ZINC000000021246,Nc1cc(Cl)nc(SCc2ccccc2)n1,455.66082065006606,5.184514394593856
ZINC000000021247,OC[C@@]12OC(Nc3ccccc3)=N[C@@H]1[C@H](O)[C@@H](O)[C@@H]2O,522.7526175166328,4.708148390805779
ZINC000000021248,OC[C@]1(O)[C@@H](O)[C@H](O)[C@@H]2OC(Nc3ccccc3)=N[C@@H]21,522.752617516633,4.708148390805781
ZINC000000021249,OC[C@]1(O)[C@@H]2N=C(Nc3ccccc3)O[C@@H]2[C@H](O)[C@H]1O,522.7526175166328,4.708148390805781
ZINC000000021252,N=C1CC[C@@H]2CCCC[C@H]2N1,164.94566830288574,2.8388089924448727
ZINC000000021253,C[C@@H]1CC(=N)N[C@H]2CCC[C@H]21,176.40154658752394,2.504549395065785
ZINC000000021258,CC(=O)NC[C@@H]1CN(c2ccc(N3C[C@@H]4C[C@H]3CO4)c(F)c2)C(=O)O1,713.1334168420642,6.180150001087812
ZINC000000021259,CC(C)(C)C(=O)Oc1ccc(C[C@H](N)C(=O)Nc2ccccc2)cc1,718.8565274910521,7.942644438118973
ZINC000000021260,CC(C)(C)c1cc(-c2n[nH]nc2C(N)=O)cc(C(C)(C)C)c1O,713.6794645696839,5.366787068956213
ZINC000000021261,CNC(=O)c1[nH]nnc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,729.0515540967425,5.924694888470481
ZINC000000021262,CCNC(=O)c1n[nH]nc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,744.4473849884716,6.50109539441231
ZINC000000021263,CONC(=O)c1nn[nH]c1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,747.3444702157747,6.477697812914164
ZINC000000021264,CN(O)C(=O)c1n[nH]nc1-c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,760.3781167378786,6.146328646461785
ZINC000000021267,O=C1C(Cl)=C(Nc2cccc(F)c2)C(=O)c2c(O)ccc(O)c21,891.6441283750886,5.403678042341934
ZINC000000021268,O=C1C(Cl)=C(N2CCOCC2)C(=O)c2ccccc21,588.1088026026455,4.793231339174903
ZINC000000021269,Nc1nc(Cl)c(N)c(NCC2(CO)CC(Cc3ccccc3)C2)n1,703.6271315953368,6.826144338632133
ZINC000000021270,Nc1nc(Cl)cc(NCC2(CO)CC(Cc3ccccc3)C2)n1,638.6478725784723,6.72427616597167
ZINC000000021272,CCN(CC)S(=O)(=O)NC(=O)Nc1ncccc1C,540.6262090419268,6.483153084666598
ZINC000000021273,CCN(CC)S(=O)(=O)NC(=O)Nc1cc(C)ccn1,540.6262090419268,6.483153084666601
ZINC000000021274,CCN(CC)S(=O)(=O)NC(=O)Nc1ccc(C)cn1,523.3762090419267,6.483153084666601
ZINC000000021275,COC(=O)CC(=O)Nc1cc(C)ccn1,376.6851796781427,5.091025445777885
ZINC000000021280,Cc1csc2nc([C@H](C)NC(=O)OCc3ccccc3)oc(=O)c12,917.2352841535716,6.83802145921163
ZINC000000021284,COc1ccc2c(c1)CCC[C@H]2c1c[nH]cn1,504.94569100193803,4.2424600382665165
ZINC000000021285,COc1ccc2c(c1)CC[C@H]2c1c[nH]cn1,490.63863068401895,3.6670289506069773
ZINC000000021286,Oc1ccc2c(c1)CCC[C@H]2c1c[nH]cn1,490.63863068401895,3.6670289506069773
ZINC000000021287,COc1cccc2c1CCC[C@H]2c1c[nH]cn1,504.94569100193803,4.2424600382665165
ZINC000000021288,Oc1cccc2c1CCC[C@H]2c1c[nH]cn1,490.63863068401895,3.6670289506069773
ZINC000000021289,Cc1ccc2c(c1)CCC[C@H]2c1c[nH]cn1,485.4413781110467,3.779842403403205
ZINC000000021290,Oc1ccc2c(c1)CC[C@H]2c1c[nH]cn1,476.3722710140129,3.1210954040579724
ZINC000000021291,COc1cccc2c1[C@H](c1c[nH]cn1)CCC2,490.69569100193803,4.2424600382665165
ZINC000000021292,COc1cc2c(cc1OC)[C@H](c1c[nH]cn1)CCC2,563.7745930561182,4.956320613056649
ZINC000000021293,Oc1cc2c(cc1O)[C@H](c1c[nH]cn1)CCC2,534.6025327416113,3.8021111015163735
ZINC000000021294,O=C(O)CN1CC(=O)N(Cc2ccc(Cl)c([N+](=O)[O-])c2)C1=O,676.8254817258465,5.9780955298278355
ZINC000000021295,O=C(O)Cn1ccc(=O)n(Cc2cccc([N+](=O)[O-])c2)c1=O,851.3393116175101,6.037731963583026
ZINC000000021297,NC1=NCCCCS1,100.60179219723159,2.9695673099171644
ZINC000000021298,NC1=NCc2ccccc2CS1,320.05950344595533,3.1890537994166697
ZINC000000021299,NC1=NC[C@@H](c2ccccc2)CCS1,321.31923325646994,4.509117654288818
ZINC000000021300,NC1=NCC[C@H](c2ccccc2)CS1,321.31923325646994,4.509117654288818
ZINC000000021301,NC1=NCC=CCS1,128.39035952556318,2.767616385710542
ZINC000000021302,Cc1c(C)c2c(c(C)c1O)CC[C@@H](C)OC(=O)C(C)(C)CCCO2,631.2613988016001,7.037792187165389
ZINC000000021303,Cc1c(C)c2c(c(C)c1O)CC[C@@H](C)OC(=O)CCCCO2,562.9409630192799,7.033331573811471
ZINC000000021304,CC[C@@H]1CCc2c(C)c(O)c(C)c(C)c2OCCCCC(=O)O1,577.4677241759887,7.7114380856166616
ZINC000000021305,C[C@@H](CO/N=C1/c2ccccc2-n2cccc21)N(C)C,642.676471401797,5.133240858508129
ZINC000000021306,O=C(Cc1ccccc1)CN1C(=O)C[C@H]1S(=O)c1ccccc1,730.4466221142713,6.8748384270489
ZINC000000021307,CC1(C)CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)C1=O,918.6090717089314,5.707029478458051
ZINC000000021308,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)CC23CC3)cc1,947.7033709583849,5.147870003282747
ZINC000000021309,CC(=O)O[C@@H]1C=C2C=C3OC(=O)C(C)=C3C[C@@]2(C)[C@@H](C)[C@H]1O,653.9604484491088,4.811813556141765
ZINC000000021310,CC1=C2C[C@]3(C)C(=C[C@@H](O)[C@H](O)[C@@H]3C)C=C2OC1=O,554.4928827987726,3.8060443180964363
ZINC000000021311,c1ccc2c(c1)sc1ccc(CO[C@H]3CN4CCC3CC4)cc12,847.0954636680071,5.586723708244479
ZINC000000021314,Cc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)c(F)c2)o1,820.3591801515752,6.074059415970259
ZINC000000021315,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(C)c2)o1,818.3591801515752,6.091591860971229
ZINC000000021316,CN1C[C@@H]2C[C@H]1CN2C1=Nc2cc(Cl)ccc2Oc2ccccc21,848.2555866449413,5.229514760005251
ZINC000000021317,CN1C[C@@H]2C[C@H]1CN2C1=Nc2ccccc2Sc2ccccc21,798.7066640327404,5.113362151043245
ZINC000000021318,CC(=O)OC1=CC=C(C(=O)O)N2C(=O)[C@@H]([C@@H](C)O)[C@H]2C1,532.9794706268173,5.085888132304486
ZINC000000021323,CSc1c(C#N)c(=O)n2c(C)csc2c1C(=O)c1ccccc1,1010.9798956479086,6.030055720427949
ZINC000000021324,CSc1c(C#N)c(Cl)n2ccnc2c1C(=O)c1ccccc1,912.5258855410497,5.836042230116613
ZINC000000021325,Cc1c(Cl)sc2[nH]c(=O)c(-c3ccccc3)c(O)c12,820.8185138762029,4.400679412383386
ZINC000000021327,O=C1N[C@@H](C(=O)NCC2CCC(CO[N+](=O)[O-])CC2)CS1,411.6970789148123,7.484573376396273
ZINC000000021328,O=C1N[C@@H](C(=O)NCCC2CCC(CO[N+](=O)[O-])CC2)CS1,425.8986243688414,8.209198610388503
ZINC000000021333,COc1ccc(F)c(CC2CCN(C(=O)C3CC3)CC2)c1,519.5214350019278,6.040425158886698
ZINC000000021334,COc1cccc(CC2CCN(C(=O)C3CC3)CC2)c1,473.63327751122165,5.859306577800786
ZINC000000021335,CCNC(=O)N1CCC(Cc2cc(OC)ccc2F)CC1,485.1653622909207,7.29186173454817
ZINC000000021344,Nc1c2c(nc3ccccc13)-c1cccnc1CC2,793.1010796023276,3.785176733909624
ZINC000000021345,O=C(OCc1ccccc1)N1CO[C@H](O)[C@H]1Cc1ccccc1,631.9845495254383,7.261929289043697
ZINC000000021346,CN(C(=O)C1CCCCC1)c1nc2ccccc2c(=O)o1,716.7790238564926,5.675616837124532
ZINC000000021347,Cn1c(-c2ccccc2)c(CCC(=O)O)c2ccccc2c1=O,926.492744653457,6.084896581778482
ZINC000000021348,CNC(=O)CCc1c(-c2ccccc2)n(C)c(=O)c2ccccc12,943.0052311880286,6.705375387990387
ZINC000000021349,CN(C)C(=O)CCc1c(-c2ccccc2)[nH]c(=O)c2ccccc12,927.2717555434612,6.705375387990387
ZINC000000021356,CCOC(=O)c1c(C)cc2c(c1C)C(=O)N(c1nccs1)C2=O,827.1009359549945,5.584389258837705
ZINC000000021357,CCOC(=O)c1c(C)cc2c(c1C)C(=O)N(CCCC(=O)O)C2=O,737.0865820756361,6.819023528032538
ZINC000000021358,Cc1c(O)c(C)c2c(C)cn(C(=O)C(C)(C)C)c2c1C,715.1359482702813,4.369197797709202
ZINC000000021359,CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC(=O)O2,542.5831901819951,3.9900484560569125
ZINC000000021360,COc1c(C)cc2c(c1C)[C@@H](C)CN2C(=O)C(C)C,519.9704851759308,4.874595606076826
ZINC000000021361,CC(=O)Oc1c(C)cc2c(c1C)[C@@H](C)CN2C(=O)C(C)C,604.5430507488907,5.507512775175046
ZINC000000021362,Cc1cc2c(c(C)c1O)[C@@H](C)CN2C(=O)C(C)C,505.70533243441673,4.303667485289468
ZINC000000021363,Cc1cc2c(C)c(O)c(C)c(C)c2o1,461.7514657886744,2.7732444814660564
