SMILES,BertzCT,Kappa3,ABCGG
FC(F)(F)c1cccc(C2=CCNc3cc(Cl)nn32)c1,688.4100949681773,2.2664335778778404,13.395154472972733
FC(F)(F)c1cccc(C2=CCNc3ccnn32)c1,640.5781534171533,2.092806664751509,12.89349870730144
CNc1nc(N)nc2c1ncn2[C@H]1C[C@@H](CO)[C@H](O)[C@@H]1O,659.7253368016081,2.094656500894806,14.588226129679938
COc1cc2c(cc1Cl)NC(=O)c1ccccc1S2,672.4906947327116,2.1743631825293166,12.129828591391137
O=C1Nc2cc(Cl)c(O)cc2Sc2ccccc21,657.434658243562,1.8332986564732832,11.6135470322569
Oc1ccc2c(c1)Sc1ccccc1CN2,539.2058452490421,1.6313085902712396,10.12489821234907
COc1ccc2c(c1)Sc1ccccc1CN2,553.6685153473757,1.981392745540129,10.596534780076745
COc1ccc2c(c1)Sc1ccccc1CN2C=O,627.292681183157,2.1916874177978785,11.944545253782822
COc1ccc2c(c1)Sc1ccccc1CN2C,582.4563266437718,1.9483090003633052,11.379344554500356
COc1ccc2c(c1)[S@](=O)c1ccccc1CN2C,654.3438758768984,2.018253095631036,12.26254354564589
NS(=O)(=O)c1cc2cnccc2s1,511.3728135904681,1.553991587637557,9.280710368099877
NS(=O)(=O)c1cc2ncccc2s1,511.3728135904681,1.553991587637557,9.280710368099877
NS(=O)(=O)c1cc2cc(O)cnc2s1,588.0007565116755,1.5650843922742264,9.913509893600954
NS(=O)(=O)c1cc2ncc(O)cc2s1,588.0007565116755,1.5650843922742264,9.913509893600954
Cc1[nH]c(=O)c(C#N)cc1C(=O)c1cccs1,662.7994552010298,2.029130959495546,11.985459261704165
CCc1[nH]c(=O)c(C#N)cc1C(=O)c1ccco1,675.2472989530095,1.9593016027553205,12.610725837828738
NC(=O)c1cn(Cc2ccccc2Cl)cn1,521.453156302315,2.22532210426319,10.857153357137626
NC(=O)c1cn(Cc2ccccc2F)cn1,521.453156302315,2.0796624269378587,10.857153357137626
CNC(=O)c1cn(Cc2c(F)cccc2F)cn1,560.2015417499622,2.367811472180276,12.188924275077897
CN(C)C(=O)c1cn(Cc2c(F)cccc2F)cn1,587.4358396722913,2.780387291449561,12.922330166232245
NC(=O)c1ncn(Cc2c(F)cccc2F)c1C(N)=O,676.5109238018481,2.3494869408947605,14.048128200297509
NC(=O)c1cncn1Cc1c(F)cccc1F,545.3442285311834,2.1486576482830384,12.05999391535829
Cc1c(C(N)=O)ncn1Cc1c(F)cccc1F,587.1151457678417,2.0875264960246644,12.564784694075696
Cc1nc(C(N)=O)cn1Cc1c(F)cccc1F,587.1151457678417,2.2210523510713216,12.409318058269006
Cc1ccccc1Cn1cnc(C(N)=O)c1,516.4873540986714,2.1076593968485864,10.857153357137628
CC(=O)NC(=O)c1cn(Cc2c(F)cccc2F)cn1,647.1359218101327,3.0549541102261677,13.355669997080556
CCNC(=O)c1cn(Cc2c(F)cccc2F)cn1,575.0743072728759,2.958231065484838,12.657611631611244
CNC(=O)c1cncn1Cc1c(F)cccc1F,560.2015417499622,2.2210523510713216,12.6496752482054
CNC(=O)c1ncn(Cc2c(F)cccc2F)c1C(=O)NC,707.3780710642241,2.8042856650323285,15.21863351444153
CC1=CC(=O)[C@@H]2C3=C(CC[C@]2(O)C1)C(=O)c1c(O)cccc1C3=O,889.0182649116163,1.816434764402293,15.422287947794027
CC1=C[C@@H](O)[C@H]2[C@@]34O[C@]3(CC[C@@]2(O)C1)C(=O)c1c(O)cccc1[C@@H]4O,846.3161143322003,1.5325190789436112,17.29371503133983
COc1ccc(COC[C@H](O)Cc2cccnc2)cc1,498.8902512890571,4.643345987399247,11.77542195672106
COc1ccc(COC[C@H](O)Cc2ccncc2)cc1,498.8902512890571,4.643345987399247,11.77542195672106
CCc1[nH]c(=O)n(C(C)=O)c1C(=O)c1ccc(-n2ccnc2C)cc1,1005.8683502441112,2.842178343947069,16.94784945086198
NC(=O)[C@@H]1C[C@@]2(NC(=O)NC2=O)c2cc(F)ccc2O1,647.5896475754597,1.6095965056781911,13.722409438592535
O=C1NC(=O)[C@]2(C[C@@H](CCl)Oc3ccc(F)cc32)N1,580.0929651863219,1.7448805553666469,12.992298447971557
O=C1NC(=O)[C@]2(C[C@@H](CBr)Oc3ccc(F)cc32)N1,580.0929651863219,1.797146044654187,12.992298447971557
Nc1c(F)c(F)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,856.3310245044042,1.7847947375559383,14.75994347643529
Cc1noc([C@H]2CN3CCC2CC3)n1,327.8630308994639,1.2497775962737716,9.779626685788363
Cc1noc([C@@H]2C[C@@H]3CCN(C3)C2)n1,323.8630308994639,1.337148829135225,10.121850224114649
Cc1noc([C@@H]2CN3CCC[C@@H]2C3)n1,335.8630308994639,1.2497775962737716,10.12628727454805
Cc1nc([C@H]2CN3CCC2CC3)no1,327.8630308994639,1.2497775962737716,9.779626685788363
Cc1nnc([C@H]2CN3CCC2CC3)o1,327.8630308994639,1.2497775962737716,9.779626685788363
c1nnc([C@@H]2CN3CCC2CC3)o1,277.05973787130347,1.1641075974215116,9.18917985664366
Cc1nsc([C@H]2CN3CCC2CC3)n1,327.8630308994639,1.3687209040673758,9.779626685788363
c1coc([C@@H]2CN3CCC2CC3)n1,275.1246694375741,1.183635958666189,9.18917985664366
c1coc([C@@H]2C[C@@H]3CCCN(C3)C2)n1,284.24599291779253,1.455865937184211,9.481662852747425
O=C(C[C@H](Cc1ccccc1)C(=O)N[C@@H]1CCCC[C@@H]1C(=O)O)NO,604.7438049265796,5.56380572675809,16.04823309591391
CCc1ccc(O)c(O)c1,230.6992424462252,1.2095233527616809,6.95297614410894
CCCc1ccc(O)c(O)c1,243.3180909119066,1.8678453998590372,7.490312760082229
CCCc1cccc(O)c1O,243.3180909119066,1.6391714308089909,7.619612516463487
CCCc1ccc(OC(C)=O)c(OC(C)=O)c1,423.4276808826702,4.2637417404110565,11.248096467270296
CCCc1ccc2c(c1)OC(C)(C)O2,342.17500780185213,1.6937397578439055,9.611190399856094
CCCc1ccc2oc(=O)c(=O)oc2c1,591.2947903003328,1.83419502660644,9.673085804417896
C[C@]12[C@H](CC[C@@H]3[C@@H]1CC[C@@]1(C)C(=O)[C@H](F)C[C@H]31)C(=O)C(=O)[C@@H]1C[C@@H]12,671.7951122321779,1.52288844978738,16.90617390202614
C[C@@]12C(=C(O)C(=O)[C@@H]3C[C@@H]31)CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)[C@@H](F)C[C@H]12,696.9975304420941,1.4990310223389816,16.906173902026136
C=C1C[C@@H]2[C@H](CC[C@@]3(C)C(=O)CC[C@H]23)[C@@]2(C)[C@H]3C[C@H]3C(=O)C(=O)[C@H]12,705.8724181098125,1.4880867566791152,17.20163160353414
C[C@]12[C@H]3C[C@H]3C(=O)C(=N)[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12,639.5529315792768,1.5057444144727252,16.33957608011217
C[C@@]12C(=C(N)C(=O)[C@@H]3C[C@@H]31)CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)[C@@H](F)C[C@H]12,699.7524179442576,1.4990310223389816,16.906173902026136
C=C1C[C@@H]2[C@H](CC[C@@]3(C)C(=O)CC[C@H]23)[C@]2(C)C1=C(OC)C(=O)[C@@H]1C[C@@H]12,746.3712919931737,1.681886080970702,17.777063878795403
C=C1C[C@@H]2[C@H](CC[C@@]3(C)C(=O)CC[C@H]23)[C@]2(C)[C@H]1C(=S)C(=O)[C@@H]1C[C@@H]12,708.627305611976,1.5655829984314849,17.20163160353414
COc1cccc(C(=O)Nc2sc(C)cc2C(=O)O)c1N,708.9947247389199,2.973908981112154,14.393839916712862
CCOC(=O)Cc1csc(NC(=O)c2cccc(OC)c2N)n1,714.497593824556,4.194363281262015,14.77236236612064
CCOC(=O)Cc1csc(NC(=O)c2cc(OC)ccc2N)n1,714.497593824556,4.4280535255111255,14.699067945682678
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2c(c1)N(C)CCC(=O)N2,892.4419849230951,2.6877674676472028,14.514635593361252
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2c(c1)CN(C)CC(=O)N2,892.4419849230951,2.8682028049288446,14.430685540117125
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2[nH]c(=O)n(C)c2c1,1014.800370899752,1.9554835505174533,13.917049736986636
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2[nH]c(=O)[nH]c2c1,969.2281914343888,1.8170355328185457,13.137513981790402
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2c(c1)NCC(=O)N2,845.7277267897134,2.252646705007668,13.03646409105615
Oc1nc2ncccc2c2nc(-c3ccco3)nn12,881.8117420004451,1.380570196652893,12.657753498008525
O=c1[nH]c2cnccc2c2nc(-c3ccccc3F)nn12,1036.331880443562,1.7083152924491856,13.3257109513802
Oc1nc2ccncc2c2nc(-c3ccco3)nn12,881.8117420004451,1.380570196652893,12.657753498008525
Nc1nc2cnccc2c2nc(-c3ccco3)nn12,879.9116074705549,1.380570196652893,12.657753498008525
CN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,662.3067953402623,1.466248922723355,11.872693205081092
O=C(O)CCC(=O)/C=C/c1cccc(C(F)(F)F)c1,504.1000602600134,5.371506296912334,12.297172234412384
C/C(=N\NC(N)=S)c1cc2c(cn1)[nH]c1ccccc12,833.817992738196,2.208536933041952,12.782092936336095
Cc1nn(C)c2c1CCc1c-2cnn1C,533.0205809202699,1.016663310254608,10.998000728716676
Cn1ncc2c1CCc1cn[nH]c1-2,451.8803735924564,0.7983135165322996,9.636473402012088
Cn1ncc2c1CCCc1cn[nH]c1-2,466.1754197213044,0.9366064907349592,10.309139726049612
Cn1cc2c(n1)-c1cnn(C)c1CCC2,506.6352732948717,1.2073804589217048,10.816083023566003
Cc1c2c(nn1C)-c1cnn(C)c1CC2,533.0205809202699,1.016663310254608,10.906642879508617
Cn1cc2c(n1)CCCc1c-2cnn1C,506.6352732948717,1.2073804589217048,10.816083023566003
Cn1ncc2c1CCCc1c-2cnn1C,460.38527329487175,1.1382438220012483,10.963256343090707
c1ccc2c3c(cnc2c1)OCCN3,481.6712678948351,1.0200498704986898,8.912311508820938
C[C@H]1COc2cnc3cc(Cl)ccc3c2N1,555.9552120233619,1.478772164660716,10.150804323738132
c1ccc2c3c(cnc2c1)OC1(CCCCC1)CN3,617.1750846414243,1.758562666036113,11.391280535898815
COc1cc2nc(C)[n+]([O-])c(C)c2cc1OC,581.7078289464517,1.7314598065208016,11.429851927685975
CCc1nc2cc(OC)c(OC)cc2c(C)[n+]1[O-],596.5414298880653,1.8132431907409168,11.98322905423301
CCCc1nc2cc(OC)c(OC)cc2c(C)[n+]1[O-],611.3979455156735,2.2768781975600163,12.457661744868672
COc1cc2nc(CC(C)C)[n+]([O-])c(C)c2cc1OC,638.7866100249672,2.4788124374723104,13.155634262083648
CCc1n[nH]c(=O)c2c(C)ncn12,496.3036027149863,1.0393266457589951,9.43423484908591
CCCc1n[nH]c(=O)c2c(C)ncn12,510.99657828651095,1.2096198643757372,9.948371018323256
Cc1nc(-c2cccc3ccccc23)n2cn[nH]c(=O)c12,1023.9944898268052,1.6726712765600351,13.572089722088792
Cc1nc(-c2ccccn2)n2cn[nH]c(=O)c12,728.4516469504143,1.4166831977782186,11.438957025700104
Cc1ccc(-c2nc(C)c3c(=O)[nH]ncn23)cc1,767.7807349646102,1.5190358127697607,11.970775845376403
Nc1nc2c(ncn2[C@@H]2CC[C@H](CO)C2)c(=O)[nH]1,631.8855473384203,1.669761716711578,12.54721826724134
COc1ccc(CC(=O)N2C=CC(C)(C)C=C2)cc1OC,571.6980588309585,3.6554549254979234,13.206224238132773
CNC(=O)N1C=CC(c2ccccc2)(c2ccccc2)C=C1,649.2297467781428,2.415478443730464,13.825625348894643
CN(C)CCN1C=CC(C)(C)C=C1,198.13016856543945,3.638632580261594,8.658840268832948
COC(=O)CCCN1C=CC(C)(C)C=C1,263.3467066428731,4.191066666666667,9.646939631136206
CN(C)CC(=O)N1C=CC(c2ccccc2)(c2ccccc2)C=C1,692.4229167640973,3.1680973902600025,14.916767913375306
CC1(C)C=CN(C(=O)Nc2ccccc2)C=C1,444.370370809343,2.9678422127127826,10.886500146755452
CCc1nc(N2CCN(C)CC2)nc2nc(C)nn12,583.0205782996877,2.2520095936695776,12.4078211476308
CCc1nc2nc(N3CCSCC3)nc(CC)n2n1,574.8484502527385,2.3852367124358747,12.303913826959215
O=C[C@H]1CCCN1C(=O)CCC(=O)NCc1ccccc1,501.5033697274272,4.410013263598273,13.56709711099495
CN(Cc1ccccc1)C(=O)/C=C/C(=O)N1CCC[C@@H]1C=O,568.526599259524,4.0366214090731125,14.492832964833417
O=C[C@H]1CCCN1C(=O)[C@H]1CCC[C@@H]1C(=O)NCc1ccccc1,601.8892804423258,3.4985322084983714,16.294111633246008
Cc1ccc(CNC(=O)CCC(=O)N2CCC[C@@H]2C=O)cc1,539.3399614002735,4.412813565314006,14.06715902122386
O=C[C@H]1CCCN1C(=O)CCC(=O)NCc1ccccc1Cl,562.0768297015294,4.305828217993888,14.328369425481313
O=C[C@H]1CCCN1C(=O)CCC(=O)NCc1cccc2ccccc12,782.1098570390463,4.047105234193286,15.598919716945485
O=C[C@H]1CCCN1C(=O)CCC(=O)NC[C@@H]1CCCO1,366.1854041750884,4.030422454929436,13.642718152212185
COC(=O)[C@H]([C@H](O)c1ccc(O)c(O)c1)N(C)C,432.47598846011954,2.906274284798098,12.576939472105616
CN(C)[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,418.3228593143307,2.861332463784676,11.96646729073044
CCN(C)[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,434.47598846011954,2.906274284798098,12.576939472105618
CC1(C)CCCC(C)(C)N1CCn1c(=S)[nH]c2ccccc21,707.2526502665027,2.743033415150941,14.868080737719254
COc1ccc(O)c(Cc2nc(C)cn2C)c1,532.2108867880625,2.409322043109572,11.640414423778914
COc1ccc(O)c(Cc2ncc(C)n2C)c1,532.2108867880625,2.251532713041204,11.727953142260056
COc1ccc(O)c(Cc2nc3ccccc3[nH]2)c1,685.9923610174826,2.245024843371334,12.183940721780992
COc1ccc(O)c(Cc2ncccn2)c1,471.699905948586,2.280348704053161,10.286832262940182
CC(=O)ON1CC(C)(C)c2cc3nc[nH]c3cc21,630.198106784197,1.5447475850553825,12.759378265258892
CC(=O)ON1CC(C)(C)c2cc3nc(C(F)(F)F)[nH]c3cc21,764.514214209877,2.278582458749178,14.96538956130751
CC(=O)ON1CC(C)(C)c2cc3nc(-c4ccnnc4)[nH]c3cc21,932.8088271722842,2.288049599403521,15.26723578021974
COc1ccc(C2=NNC(=O)CC2)cc1C(=C(C)C)n1cccn1,815.5492359613561,3.0800086308396315,15.755067112817596
C=C(c1cc(-c2ccc(=O)[nH]n2)ccc1OC(C)C)n1ccnc1,890.5231253895483,3.2710421690273934,15.496134158705154
C=C(c1cc(-c2ccc(=O)[nH]n2)ccc1OC)n1cccn1,845.6072489066457,2.5367304180293617,14.293697039150686
COc1ccc(-c2ccc(=O)[nH]n2)cc1C(=C(C)C)n1cncn1,917.3696850109732,2.9606762693340136,15.755067112817596
O=C([C@H]1C[C@H](O)CN1C(=O)CCCc1ccccc1)N1CCCC1,569.234449212639,3.955908591805757,15.822601678612097
O=C(OCCN1CCCCC1)c1cccc2cc(-c3ccccc3)oc12,878.7985685296248,3.653195962099792,15.361795940718237
Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,684.3675318824812,2.663265306122449,12.337064084025084
COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,701.5855433049934,3.0058770482193915,12.757921444396295
NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,686.0882215882882,2.5819667445824703,12.337064084025084
CNCc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,718.3294726397048,3.312975802102516,13.143194096670308
COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,699.9759028305566,2.829865617655589,12.757921444396295
NC[C@H]1Nc2ccccc2N2CCc3cccc1c32,635.6412142031759,1.4820415879017013,12.50485279969202
Cc1[nH]cnc1C[C@H]1CCc2c(c3ccc(F)cc3n2C)C1=O,921.8846199494748,2.105188824623401,15.268934594414144
Cc1[nH]cnc1C[C@H]1CCc2[nH]c3ccccc3c2C1=O,827.5479221666936,1.9012033576762748,14.019633720551056
C#CCn1c2c(c3ccccc31)C(=O)[C@@H](Cc1nc[nH]c1C)CC2,970.5889940729356,2.1649378412603317,15.650731444833063
Cc1[nH]cnc1C[C@@H]1CCCc2c(c3ccccc3n2C)C1=O,887.2920402623769,2.205499094612948,15.418951367995255
CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21,617.879333177736,1.829269586390448,13.949256832418026
CCO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21,633.1353532087571,2.2347578530108123,14.471078703140094
CO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)nc(C)nc21,660.3803588336617,2.1410481876545573,14.668179768678366
COC[C@@H]1O[C@H](n2cnc3c(N)nc(C)nc32)[C@@H](O)[C@H]1O,660.3803588336617,2.2347578530108123,14.499428895445233
CNc1ncnc2c1ncn2[C@H]1O[C@@H](COC)[C@H](O)[C@@H]1O,633.135353208757,2.2347578530108123,14.278438713862828
CCO[C@H]1[C@@H](O)[C@H](CO)O[C@@H]1n1cnc2c(NC)nc(C)nc21,691.1026172543833,2.6519621767230737,15.709747100212766
CCN(CC)c1ccccc1C[S@](=O)c1nc2cscc2[nH]1,760.8990527959381,2.9357542863555754,14.809351426648815
Clc1ccc([C@@H]2CNCC[C@@H]2c2ccccc2)cc1,520.7181454134256,2.827527466561825,11.902704031166351
CCN(CC)c1ccccc1CS(=O)(=O)c1nc2ccccc2[nH]1,910.5620940627028,3.1442518375811086,15.740373489052356
Nc1ccccc1CS(=O)(=O)c1nc2ccccc2[nH]1,835.7662179410586,2.251832064807364,13.270134427320276
CNc1ccccc1CS(=O)(=O)c1nc2ccccc2[nH]1,851.5799384122032,2.619627048921522,13.837098269878307
N=C(N)NCc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,637.728122834643,4.503276609779036,12.5272838914133
CCOC(=O)c1ccccc1NC(=O)c1ccc(CNC(=N)N)cc1,772.1455748370597,5.066963399170031,15.07302791415615
COc1ccccc1NC(=O)c1ccc(CNC(=N)N)cc1,668.1009531428243,3.9864831544266135,13.33275830962691
O=C1N(C/C=C/c2cccc(Cl)c2)CCN1c1cccnc1,687.3132227181492,3.283669242419045,13.630008770735635
O=C1N(C/C=C/c2cccc(Cl)c2)CCN1c1ccncc1,687.3132227181492,3.283669242419045,13.630008770735635
O=C1N(C/C=C/c2ccccc2)CCN1c1ccccn1,624.9981846370233,3.1062546312652977,13.011996158909598
O=C1N(C/C=C/c2ccc(Cl)cc2)CCN1c1ccncc1,670.0632227181491,3.283669242419045,13.499403568606908
Cc1ccc(/C=C/CN2CCN(c3ccncc3)C2=O)cc1,664.4914409934432,3.1656844733868623,13.499403568606908
O=C1N(C/C=C/c2ccccc2)CCN1c1ccncc1,624.9981846370233,3.1062546312652977,13.011996158909598
Cc1cn(CCC(=O)c2cn(C)c3ccccc23)cn1,766.9738851390398,2.2451464063886424,13.43908591402335
Cc1nccn1CC(C)(C)C(=O)c1cn(C)c2ccccc12,839.014550266383,2.344843991117468,15.5289853053603
N#Cc1cc2[nH]c(=O)c(=O)[nH]c2cc1C(F)(F)F,780.0154282027956,1.8599766488862444,12.16645858358838
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,523.1677085952953,2.1504284607073987,10.74174151255617
Cc1csc(Cl)c1NC1=NCCN1,325.6583802398821,1.7846002237224123,9.784600329189782
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,324.8941190021566,3.387630631562938,9.964302576294005
CNC(=S)[C@H](C(=O)NCc1ccccc1)c1ccccn1,601.4338582445375,4.0951910767289394,13.48007317634945
CCOc1cc(N(C)C)c(=O)n(-c2ccccc2)n1,605.8332962041513,2.755784679553722,12.524872071086554
Oc1cccc([C@]23CCCC[C@@H]2CN(CC2CC2)CC3)c1,510.0427469719991,2.588413439207357,13.176386454260411
Cc1nc2c(OCc3ccccc3)cccc2[nH]1,658.570143323057,2.0699862833955534,11.5483403819658
CCOC(=O)c1cc(CC)c2ccc(C(C)C)ccc1-2,584.3351270048638,2.693370253332908,13.32242472164908
C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,461.0021243718593,3.596788037569227,13.411088934772552
CN(C)CC[C@@H]1Cc2ncccc2C(=O)N(C)C1,430.8022100344038,2.8752929647482435,11.740259142274535
O=C1NC(=O)[C@@]2(N1)NC(=O)Nc1ccc(Cl)cc12,602.7856303309483,1.3387910344641254,12.45653031193505
C[C@@H](O)/C=C/[C@@H]1C(C)(C)C[C@@H](O)C[C@@]1(C)O,248.35127179722812,3.0611154908016145,11.41868089094042
COc1ccc(-n2nc3c4c([nH]cc-3c2=O)CCCCCC4)cc1,876.7451657815625,2.498136553722467,14.025309729272694
C[C@]12CC[C@@H]3CCC[C@H]4CC(=O)O[C@H](O1)[C@]34OO2,396.842842272233,1.2978899451737842,11.650240023206532
CC(C)CNCc1cc2cc(S(N)(=O)=O)sc2[nH]1,608.837718142319,3.1082680880289044,11.918092036384484
N=C(Cc1ccccc1Sc1ccccc1)N1CCOCC1,623.9940995382971,3.8999759537161007,13.455311650330623
c1ccc(Sc2ccccc2CC2=NCCN2)cc1,578.3126215016729,3.17709986551458,12.232323897985788
CC(=O)Nc1ccc(-c2cc(=O)[nH]nc2C)cc1,629.4297707413987,2.626817629120868,11.40077961188648
CC1(C)C(=O)C(C(=O)Nc2ccccc2)=C(O)C(C)(C)C1=O,683.87030584861,2.323050875967056,15.258511587116264
COc1ccc(CCC[C@H](O)Cc2cccnc2)cc1,496.1582704899648,4.66630110265818,11.77542195672106
COc1ccc(CC[C@@H](O)Cc2cccnc2)cc1,481.8619367481901,4.375413511197604,11.403772919101828
COc1ccc(CC[C@H](O)CCc2cccnc2)cc1,496.1582704899648,4.66630110265818,11.78203322590206
COc1ccc(CCC[C@H](O)CCc2cccnc2)cc1,510.5013524415957,5.558857864451988,12.144808690526842
O[C@H](CCCc1ccccc1)Cc1cccnc1,441.1688440854565,4.3015232176290885,10.871711721348229
COc1ccc(CCC[C@](C)(O)Cc2cccnc2)cc1,534.9046013535858,5.195989628525311,12.692062917875184
CSc1ccc(CCC[C@H](O)Cc2cccnc2)cc1,498.1582704899648,4.985742779946664,11.77542195672106
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,800.0084392461396,2.586089129529362,13.20230066158819
CNC(=O)[C@H](C(=S)NC1CCCCC1)c1ccccn1,457.44624709852746,3.7578265448172457,13.083455879342669
NC(=O)[C@H](C(=S)NCc1ccccc1)c1ccccn1,586.5823255656264,3.6141743203059007,12.87098287594514
NC(=O)[C@H](C(=S)NC1CCCCC1)c1ccccn1,443.2641157189452,3.7341992110307456,12.470204172626657
CNC(=O)[C@H](C(=S)NCc1ccccc1)c1ccccn1,601.4338582445375,4.0951910767289394,13.48007317634945
O=c1c2c[nH]c3c(c-2nn1-c1ccc(Cl)cc1)CCCCCC3,863.1005667903805,2.570068778043717,13.660793028363043
O=c1c2c[nH]c3c(c-2nn1-c1ccccn1)CCCCCC3,818.5876434515149,2.131819721191112,13.176180857396702
CC(=O)N1CCC(=C2c3ccc(F)cc3CCc3cccnc32)CC1,861.9498131151748,2.969415099575125,15.231631991770708
CC(=O)N1CCC(=C2c3cc(F)ccc3CCc3cccnc32)CC1,861.9498131151748,2.969415099575125,15.315270881058009
CC(=O)N1CCC([C@@H]2c3ccccc3CCc3cccnc32)CC1,699.5088937877119,2.724534935042505,14.671105032212322
CC[C@@]1(C)OCC(C)(C)N1O,158.1710478569335,1.2814885915864835,8.599380506261037
CC1(C)CCCC(C)(C)N1O,135.6417228439527,1.5681347075047176,8.159051591664822
O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,810.8811616230481,2.110113239234745,14.803335001838692
O=C1CN2[C@H]3CC(O)C[C@H]2CC1C3,237.30930073029745,1.068123323714404,8.79502479238496
CNC(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(CO)cn12,850.5792435275383,2.9577623640182296,14.777142908399243
CN(C)C(=O)Cc1c(-c2ccc(CO)cc2)nc2ccc(CO)cn12,898.1683591539622,3.400947751501357,15.915582799315024
CNC(=O)Cc1c(-c2ccc(CO)cc2)nc2ccc(C)cn12,850.5792435275383,2.9577623640182296,14.70153157678338
Cc1ccc(-c2nc3ccc(CO)cn3c2CC(=O)N(C)CO)cc1,900.168359153962,3.400947751501357,16.08277716372476
Cc1ccc2nc(-c3ccc(CO)cc3)c(CC(=O)N(C)CO)n2c1,900.168359153962,3.400947751501357,16.0002803242906
CC(=O)CNC(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(C)cn12,939.4797119136508,3.764024742516948,15.903905774541869
Cc1nc2c(OCc3ccccc3)cccc2n1C,701.3457199516104,2.191201545742615,12.244548058535822
Sc1nccn1Cc1cccs1,350.78137461808984,1.5391898800295074,8.991364816139894
CNCc1cc2cc(S(N)(=O)=O)sc2[nH]1,550.5678216632483,2.047901755832685,10.477889452169991
CCCn1c(=O)c2[nH]c([C@@H]3CCCO3)nc2n(CCC)c1=O,780.4070725100344,2.3888685941270875,14.964436631552688
Cn1c(=O)c2[nH]c([C@@H]3CCOC3)nc2n(C)c1=O,718.189156894741,1.434952230197284,12.801306212635357
CCCn1c(=O)c2[nH]c([C@@H]3CCCS3)nc2n(CCC)c1=O,783.1619600121979,2.511080332409972,14.964436631552688
Cn1c(=O)c2[nH]c([C@@H]3CCSC3)nc2n(C)c1=O,720.9440443969045,1.5344026709246623,12.801306212635357
C=C[C@@H](C)c1cc(C)c2c(c1O)[C@@H](N(C)C(C)=O)[C@H]1CCCC[C@@H]21,678.9065847034299,2.452473734104667,16.349058792483078
COc1c(Br)cc(C)c2c1[C@@H](N(C)C)[C@@H]1CCCC[C@H]21,526.2115560169941,2.014359965858896,13.794373292274178
CCOC(=O)c1cc(CC)c2cccc(C(C)C)cc1-2,584.3351270048638,2.693370253332908,13.58353117696355
CCc1cc(C(=O)OC(C)C)c2cc(C(C)C)cccc1-2,611.2999165147055,3.2608486907124887,14.303433395978663
CCc1cc(C(=O)OC(C)C)c2ccc(C(C)C)ccc1-2,611.2999165147055,3.2608486907124887,14.029443781439308
CCc1cc(C(=O)OC)c2cccc(C(C)C)cc1-2,569.8514243356509,2.481719555513397,13.035092655342376
O=c1c(CCO)cc2cccnc2n1-c1cccc(Cl)c1,858.2650579823137,2.5535092989628407,13.38157079315455
COc1c(C)c2cccnc2n(-c2ccccc2)c1=O,822.9947509008107,1.7707294192791745,13.08545035874101
CN1C[C@H](O)CC12C1CC3CC(C1)CC2C3,285.8572023351798,1.055475740390674,11.145391734732794
CC(C)(C)c1cc(Nc2nc(C(=O)O)cs2)cc(C(C)(C)C)c1O,732.2966665945789,3.870901957650681,16.563583737862697
CC(C)(C)c1cc(Nc2nc(CO)cs2)cc(C(C)(C)C)c1O,658.7727527240683,4.0340392617606815,15.89222831051156
CC(C)(C)c1cc(Nc2ncc(CO)s2)cc(C(C)(C)C)c1O,658.7727527240683,4.0340392617606815,15.89222831051156
CC(C)(C)c1cc(Nc2nc(CCO)cs2)cc(C(C)(C)C)c1O,673.8824716162356,4.275210770484132,16.29267122520559
