Substance ID,SMILES
ZINC000000014556,CC(C)n1c(=O)n(C(=O)NC2C[C@@H]3CC[C@H](C2)N3C)c2ccccc21
ZINC000000014557,Oc1nc2cc(Cl)c(Cl)cc2n2cnnc12
ZINC000000014559,CON(C)[C@@H](NC(C)=O)C(=O)NCc1ccccc1
ZINC000000014560,O[C@H](CN1CCN(c2ccncc2)CC1)c1ccc2nonc2c1
ZINC000000014561,CCN1c2ncccc2C(=O)Nc2c(C)cc(N(C)C)nc21
ZINC000000014562,CCN1c2ncccc2C(=S)Nc2c(C)cc(N(C)C)nc21
ZINC000000014563,Cc1cc(N(C)C)nc2c1NC(=O)c1cccnc1N2C1CC1
ZINC000000014564,Cc1cc(N(C)C)nc2c1NC(=S)c1cccnc1N2C1CC1
ZINC000000014565,CCN1c2ncccc2C(=O)Nc2c(C)cc(OC)nc21
ZINC000000014566,CCN1c2ncccc2C(=S)Nc2c(C)cc(OC)nc21
ZINC000000014567,COc1cc(C)c2c(n1)N(C1CC1)c1ncccc1C(=O)N2
ZINC000000014568,COc1cc(C)c2c(n1)N(C1CC1)c1ncccc1C(=S)N2
ZINC000000014569,CC(C)Oc1ccccc1O[C@@H](Cc1ccccc1)C1=NCCN1
ZINC000000014570,Cc1ccccc1C(=S)Nc1ccc(Cl)c(C(=O)OC(C)C)c1
ZINC000000014571,CC(C)COC(=O)c1cc(NC(=S)OC(C)C)ccc1Cl
ZINC000000014572,CCC(CC)OC(=O)c1cc(NC(=S)OC(C)C)ccc1Cl
ZINC000000014573,CC[C@@H](C)OC(=O)c1cc(NC(=S)OC(C)C)ccc1Cl
ZINC000000014574,O=C(NCc1ccccc1)c1cc(C(=O)NCc2ccccc2)ncn1
ZINC000000014575,O=C(O)C1(c2ccc(OCc3ccc4ccccc4n3)cc2)CCCC1
ZINC000000014576,CN(c1nc(N)nc2c1ncn2[C@@H]1C=C[C@H](CO)C1)C1CC1
ZINC000000014577,Nc1ncnc2c1ncn2[C@@H]1C[C@@H](O)[C@H](CO)S1
ZINC000000014579,O=c1ccn([C@@H]2C[C@@H](O)[C@H](CO)S2)c(=O)[nH]1
ZINC000000014580,Cc1cn([C@H]2C[C@@H](O)[C@H](CO)S2)c(=O)[nH]c1=O
ZINC000000014582,O=C(c1ccnc(C(=O)N2CCOCC2)c1)N1CCOCC1
ZINC000000014584,CSc1nn(-c2ccccc2Cl)c(=O)s1
ZINC000000014585,CSc1nn(-c2cccc(Cl)c2)c(=O)s1
ZINC000000014586,CSc1nn(-c2ccc(Cl)cc2)c(=O)s1
ZINC000000014587,CSc1nn(-c2ccc(Cl)cc2Cl)c(=O)s1
ZINC000000014588,CSc1nn(-c2cccc(Cl)c2Cl)c(=O)s1
ZINC000000014589,CSc1nn(-c2ccc(Cl)cc2C)c(=O)s1
ZINC000000014590,CSc1nn(-c2ccc(C)c(Cl)c2)c(=O)s1
ZINC000000014591,CSc1nn(-c2cccc(C)c2C)c(=O)s1
ZINC000000014592,CSc1nn(-c2ccccc2)c(=O)s1
ZINC000000014593,O=c1oc(Oc2ccccc2)nn1-c1ccc(Br)cc1
ZINC000000014594,O=c1oc(Oc2ccccc2)nn1-c1cccc(Cl)c1
ZINC000000014595,O=c1oc(Oc2ccc(Cl)cc2)nn1-c1ccc(Cl)cc1
ZINC000000014596,O=c1oc(Oc2ccc(Cl)cc2)nn1-c1cccc(Cl)c1
ZINC000000014597,Cc1cccc(-n2nc(Oc3ccc(Cl)cc3)oc2=O)c1C
ZINC000000014598,O=c1oc(Oc2ccccc2)nn1-c1ccc(F)c(Cl)c1
ZINC000000014599,FC(F)(F)c1cccc(OC[C@@H]2CNCC[C@H]2c2cccs2)c1
ZINC000000014600,FC(F)(F)c1cccc(OC[C@@H]2CNCC[C@H]2c2ccsc2)c1
ZINC000000014601,O=C(O)Cc1nn(CC(=O)Nc2ccccc2)c(=O)c2ccccc12
ZINC000000014602,O=c1c(N2CCCC2)cc2cccnc2n1-c1ccccc1
ZINC000000014603,N#Cc1cccc(-n2c(=O)c(N3CCCC3)cc3cccnc32)c1
ZINC000000014604,N#Cc1cccc(-n2c(=O)c(N3CCOCC3)cc3cccnc32)c1
ZINC000000014605,N#Cc1cccc(-n2c(=O)c(N3CCCCCC3)cc3cccnc32)c1
ZINC000000014606,O=c1c(N2CCCCC2)cc2cccnc2n1-c1ccccc1
ZINC000000014607,c1c(N2CCCC2)nc(N2CCCC2)nc1N1CCOCC1
ZINC000000014608,c1c(N2CCCC2)nc(N2CCOCC2)nc1N1CCOCC1
ZINC000000014609,CCNc1cccnc1N1CCOCC1
ZINC000000014610,C=CCn1c(=O)c(CC[C@H](C)OC(C)=O)nc2ccccc21
ZINC000000014611,CC(C)=CCn1c(=O)c(CC[C@@H](C)O)nc2ccccc21
ZINC000000014612,COc1ccc(Cn2c(=O)c(CC[C@@H](C)O)nc3ccccc32)cc1
ZINC000000014613,O=c1c(Cn2cnnn2)cc2ccccc2n1-c1ccccc1
ZINC000000014614,O=c1c(Cn2ccnc2)cc2ccccc2n1-c1ccccc1
ZINC000000014615,C[S@@](=O)Cc1cc2ccccc2n(-c2ccccc2)c1=O
ZINC000000014616,CSCc1cc2ccccc2n(-c2ccccc2)c1=O
ZINC000000014617,CN(C)Cc1ccccc1[C@H](O)c1sccc1Cl
ZINC000000014618,CCO[C@H](c1ccc(Cl)s1)c1ccccc1CN(C)C
ZINC000000014619,CN(CCO)Cc1ccccc1[C@H](O)c1ccc(Cl)s1
ZINC000000014620,CN(C)Cc1ccccc1C(=O)c1ccc(Cl)s1
ZINC000000014621,CN(C)Cc1ccccc1Cc1ccc(Cl)s1
ZINC000000014622,O=C1ONC[C@]12CCOc1ccc(F)cc12
ZINC000000014623,O=C1C(O)=CC[C@]12CCOc1ccc(F)cc12
ZINC000000014624,O=C1N(O)CC[C@@]12CCOc1ccc(F)cc12
ZINC000000014625,C[C@@H]1C[C@]2(CCN(O)C2=O)c2cc(F)ccc2O1
ZINC000000014626,O=C1N(O)CC[C@@]12C[C@@H](CCc1ccccc1)Oc1ccc(F)cc12
ZINC000000014627,CC(C)[C@@H]1C[C@@]2(CCN(O)C2=O)c2cc(F)ccc2O1
ZINC000000014628,C[C@@H]1C[C@]2(CCN(O)C2=O)c2cc(Cl)c(Cl)cc2O1
ZINC000000014629,C[C@@H]1C[C@@]2(CCN(O)C2=O)c2cc(F)ccc2C1=O
ZINC000000014632,C[C@@H](O)c1cnccc1NC(=O)C(C)(C)C
ZINC000000014633,CC(C)(C)C(=O)Nc1ccncc1[C@H](O)c1ccccc1
ZINC000000014634,Nc1ccncc1[C@H](O)c1ccccc1
ZINC000000014635,Nc1ccncc1[C@H](O)c1ccc(F)cc1
ZINC000000014636,Nc1ccncc1C(=O)C1CCCCC1
ZINC000000014637,Nc1ccncc1/C(=N/O)C1CCCCC1
ZINC000000014638,Nc1ccncc1[C@H](N)C1CCCCC1
ZINC000000014639,CC(C)(C)/[N+]([O-])=C/c1cccc(O)c1
ZINC000000014640,CC(C)(C)/[N+]([O-])=C/c1ccc(O)cc1
ZINC000000014641,CC(C)(C)/[N+]([O-])=C/c1ccccc1N
ZINC000000014642,CC(C)(C)/[N+]([O-])=C/c1cccc(N)c1
ZINC000000014643,CC(C)(C)/[N+]([O-])=C/c1ccc(N)cc1
ZINC000000014644,CC(C)(C)/[N+]([O-])=C/c1ccccc1C(=O)O
ZINC000000014645,CC(C)(C)/[N+]([O-])=C/c1cccc(C(=O)O)c1
ZINC000000014646,CC(C)(C)/[N+]([O-])=C/c1ccc(C(=O)O)cc1
ZINC000000014647,NC(=O)N(O)C[C@@H]1C[C@H]1c1ccc(Oc2ccccc2)cc1
ZINC000000014648,C[C@@H]([C@@H]1C[C@H]1c1ccccc1Oc1ccccc1)N(O)C(N)=O
ZINC000000014649,C[C@@H]([C@@H]1C[C@H]1c1cccc(Oc2ccccc2)c1)N(O)C(N)=O
ZINC000000014650,CNC(=O)N(O)[C@@H](C)[C@@H]1C[C@H]1c1cccc(Oc2ccccc2)c1
ZINC000000014651,Cc1ccc(Oc2cccc([C@@H]3C[C@H]3CN(O)C(N)=O)c2)cc1
ZINC000000014652,COc1ccc(Oc2cccc([C@@H]3C[C@H]3CN(O)C(N)=O)c2)cc1
ZINC000000014653,NC(=O)N(O)C[C@@H]1C[C@H]1c1cccc(Oc2ccc(F)cc2)c1
ZINC000000014654,NC(=O)N(O)C[C@@H]1C[C@H]1c1cccc(Oc2ccc(Cl)cc2)c1
ZINC000000014655,COc1ccc([C@@H]2C[C@H]2CN(O)C(N)=O)cc1Oc1ccccc1
ZINC000000014656,CCc1nccn1CC1=CC(c2ccccc2)(c2ccccc2)C(=O)O1
ZINC000000014657,CCc1nccn1C[C@@H]1CC(c2ccccc2)(c2ccccc2)C(=O)O1
ZINC000000014658,Cc1nccn1C[C@@H]1CC(c2ccccc2)(c2ccccc2)C(=O)O1
ZINC000000014661,COC1(OC)[C@H]2CSC[C@@H]1CN(Cc1ccccc1)C2
ZINC000000014662,CCOC(=O)C1C[C@@H]2C[C@H](C1)CN(Cc1ccccc1)C2
ZINC000000014663,O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1
ZINC000000014665,CC(=O)N[C@@H]1[C@@H](Nc2cccc(C(=O)O)c2)O[C@@H](CO)[C@H](O)[C@H]1O
ZINC000000014666,CC(=O)N[C@@H]1[C@@H](Nc2ccccc2C(=O)O)O[C@@H](CO)[C@H](O)[C@H]1O
ZINC000000014667,CC(=O)N[C@@H]1[C@@H](Nc2ccc(C(=O)O)cc2)O[C@@H](CO)[C@H](O)[C@H]1O
ZINC000000014668,CC(=O)/C=C(/O)c1ncn2c1c(=O)n(C(C)C)c1ccccc12
ZINC000000014669,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
ZINC000000014670,O=C1C2=C(CCCC2)CN1CC1CCN(CCc2ccccc2)CC1
ZINC000000014671,O=C1c2ccccc2C(=O)N1CC1CCN(Cc2ccccc2)CC1
ZINC000000014672,Nc1nc(N)c2nc(CNc3cccc4ccccc34)cnc2n1
ZINC000000014673,C[C@@H](c1ccc2c(c1)S(=O)(=O)c1ccccc1O2)N(O)C(N)=O
ZINC000000014674,C[C@@H](c1ccc2c(c1)Sc1cc(Cl)ccc1O2)N(O)C(N)=O
ZINC000000014675,C[C@@H](c1ccc2c(c1)Sc1cc(C#N)ccc1O2)N(O)C(N)=O
ZINC000000014676,C[C@@H](c1ccc2c(c1)Sc1ccccc1C=C2)N(O)C(N)=O
ZINC000000014677,C[C@@H](c1ccc2c(c1)S(=O)(=O)c1ccccc1C=C2)N(O)C(N)=O
ZINC000000014678,C[C@@H](c1ccc2c(c1)Sc1ccccc1CC2)N(O)C(N)=O
ZINC000000014679,C[C@@H](c1ccc2c(c1)Sc1ccccc1CO2)N(O)C(N)=O
ZINC000000014680,C[C@@H](c1ccc2c(c1)Nc1ccccc1S2)N(O)C(N)=O
ZINC000000014681,C[C@@H](c1ccc2c(c1)N(C)c1ccccc1S2)N(O)C(N)=O
ZINC000000014683,N=C(N)Nc1ccc(C(=O)Oc2cccc3c(O)nccc23)cc1
ZINC000000014684,N#Cc1nccc2c(OC(=O)c3ccc(NC(=N)N)cc3)cccc12
ZINC000000014685,CC(=O)c1nccc2c(OC(=O)c3ccc(NC(=N)N)cc3)cccc12
ZINC000000014691,CN1[C@H]2CC[C@@H]1CC(OC(=O)n1c(=O)n3c4c(cccc41)CCC3)C2
ZINC000000014692,Cc1noc(-c2ccc3[nH]cc(CCN)c3c2)n1
ZINC000000014693,CN(C)CCc1c[nH]c2ccc(-c3nc(Cc4ccccc4)no3)cc12
ZINC000000014694,Cc1noc(Cc2ccc3[nH]cc(CCN)c3c2)n1
ZINC000000014695,NCCc1c[nH]c2ccc(Cc3nc(Cc4ccccc4)no3)cc12
ZINC000000014696,NCCc1c[nH]c2ccc(Cc3nc(N)no3)cc12
ZINC000000014697,NCCc1c[nH]c2ccc(Cc3nc(-c4ccccc4)no3)cc12
ZINC000000014698,NCCc1c[nH]c2ccc(CCc3nc(Cc4ccccc4)no3)cc12
ZINC000000014699,Cc1noc(CCCc2ccc3[nH]cc(CCN)c3c2)n1
ZINC000000014700,NCCc1c[nH]c2ccc(CCCc3nc(C4CC4)no3)cc12
ZINC000000014701,CN(C)CCc1c[nH]c2ccc(Cc3nc(N)no3)cc12
ZINC000000014702,NCCc1c[nH]c2ccc(CCc3nc(N)no3)cc12
ZINC000000014703,CC(=O)NCc1noc(-c2ccc3[nH]cc(CCN(C)C)c3c2)n1
ZINC000000014704,CC(=O)NCCc1noc(-c2ccc3[nH]cc(CCN(C)C)c3c2)n1
ZINC000000014707,CCCN(CCC)[C@H]1COc2cccc(C(=O)c3cccs3)c2C1
ZINC000000014708,CCCn1c(=O)c2[nH]cnc2n(-c2ccc(Cl)c(Cl)c2)c1=O
ZINC000000014710,CCOC(=O)C1=C(C)N=C2SCCCN2[C@H]1c1ccc(OC)cc1
ZINC000000014711,CC1(C)Oc2ccc(C#N)cc2C(n2ccccc2=O)=C1CO
ZINC000000014712,CC1(C)Oc2ccc(C#N)cc2C(Oc2ccc(=O)[nH]n2)=C1C=O
ZINC000000014713,N#Cc1ccc(C(=C2CCCC2)n2ccnc2)cc1
ZINC000000014714,N#Cc1ccc(C(=C2CCCC2)n2cncn2)cc1
ZINC000000014715,CCCN1CC(C)=C[C@@H]2c3cccc4[nH]c(C)c(c34)C[C@H]21
ZINC000000014716,CCCN1CC(C)=C[C@@H]2c3cccc4[nH]c(Cl)c(c34)C[C@H]21
ZINC000000014717,CNNC(=O)c1ccc(C(=O)NNC)nc1
ZINC000000014718,CNCc1ccccc1[C@H](O)c1ccc(Cl)cc1
ZINC000000014720,O=C(O)C1CCC(NC(=O)C2(S)CCCC2)CC1
ZINC000000014721,CCOC(=O)C1CCC(NC(=O)C2(SC(C)=O)CCCC2)CC1
ZINC000000014722,O=C(Cc1ccccc1CS)NC1CCC(C(=O)O)CC1
ZINC000000014723,O=C(Cc1ccccc1CS)NC[C@H](O)C(=O)O
ZINC000000014724,O=c1ccc(Cl)cn1CC(O)Cn1cc(Cl)ccc1=O
ZINC000000014725,COC(Cn1ccccc1=O)Cn1ccccc1=O
ZINC000000014726,O=c1ccccn1/C=C/Cn1ccccc1=O
ZINC000000014727,CNC(=S)[C@]1(c2ccc(Cl)c(Cl)c2)COCCS1=O
ZINC000000014728,CNC(=S)[C@]1(c2cccnc2)COCCS1=O
ZINC000000014729,CN1CCc2cc(Cl)c(O)cc2[C@H]2CCC[C@@H]21
ZINC000000014730,C[C@H]1CC[C@H]2[C@H]1c1cc(O)c(Cl)cc1CCN2C
ZINC000000014731,C[C@H]1CC[C@H]2[C@H](C1)c1cc(O)c(Cl)cc1CCN2C
ZINC000000014732,Cc1cc2c(cc1O)[C@H]1CCC[C@H]1N(C)CC2
ZINC000000014734,CN1CCc2cc(Cl)c(O)cc2[C@H]2CCCC[C@@H]21
ZINC000000014735,CCCC(=O)Oc1cc2c(cc1Cl)CCN(C)[C@H]1CCC[C@H]21
ZINC000000014736,COc1ccc(O)c2c1C[C@]1(C)[C@H](C)CC[C@@H]3C(C)(C)CCC[C@]31O2
ZINC000000014737,Cn1nc2c3ccccc3oc(-c3ccc(C(F)(F)F)cc3)c-2c1=O
ZINC000000014738,COc1cccc2c1CC(OC)(OC)CCCN2O
ZINC000000014751,O=C(O)Cn1c(S)nc(-c2ccccc2)c1-c1ccccc1
ZINC000000014752,C[S@@](=O)c1nc(-c2ccccc2)c(-c2ccccc2)n1CC(=O)O
ZINC000000014753,O=c1[nH]nnc2c1ncn2[C@@H]1CC[C@H](CO)O1
ZINC000000014754,Nc1nnnc2c1ncn2[C@@H]1CC[C@H](CO)O1
ZINC000000014755,N=C(N)Nc1ccc(CCCC(=O)N2CCSC2)cc1
ZINC000000014761,CC(C)N1C(=O)Nc2ccccc2[C@]12NC(=O)NC2=O
ZINC000000014762,O=C1NC(=O)[C@@]2(N1)c1ccccc1NC(=O)N2c1ccccc1
ZINC000000014763,O=C1NC(=O)[C@]2(N1)c1ccccc1NC(=O)N2Cc1ccccc1
ZINC000000014764,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(F)cc3)ccc21
ZINC000000014765,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(O)cc3)ccc21
ZINC000000014766,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(F)cc3)ccc21
ZINC000000014767,CC1(C)CC(C)(C)c2cc(C(=O)Nc3ccc(F)cc3)ccc21
ZINC000000014768,CC1(C)CC(C)(C)c2cc(C(=O)Nc3ccc(O)cc3)ccc21
ZINC000000014769,CC1(C)CC(C)(C)c2cc(NC(=O)c3ccc(F)cc3)ccc21
ZINC000000014770,CCOc1ccc(NC(=O)c2c(O)c3sccc3oc2=O)cc1
ZINC000000014771,O=C(Nc1cccc(Cl)c1)c1c(O)c2sccc2oc1=O
ZINC000000014772,Cc1ccc(NC(=O)c2c(O)c3sccc3oc2=O)cc1Cl
ZINC000000014773,Cc1ccc(NC(=O)c2c(O)c3sccc3oc2=O)cc1
ZINC000000014774,CCN1C(=O)CC(C)(C)c2ccc(-c3nc4ccccc4[nH]3)cc21
ZINC000000014775,CC1(C)C(=O)Nc2cc(-c3nc4ccccc4[nH]3)ccc21
ZINC000000014776,CN1C(=O)C(C)(C)c2ccc(-c3nc4ccccc4[nH]3)cc21
ZINC000000014777,CCN1C(=O)C(C)(C)c2ccc(-c3nc4ccccc4[nH]3)cc21
ZINC000000014778,CC1(C)C(=O)Nc2cc(-c3nc4cc(Cl)ccc4[nH]3)ccc21
ZINC000000014779,CC1(C)C(=O)Nc2cc(-c3nc4ccc(F)cc4[nH]3)ccc21
ZINC000000014780,CC(=O)NC[C@H]1OC(=O)N2c3ccccc3CC[C@H]12
ZINC000000014781,CC(=O)NC[C@H]1OC(=O)N2c3ccc(-c4ccccc4)cc3CC[C@H]12
ZINC000000014782,CC(=O)NC[C@H]1OC(=O)N2c3ccc(-c4ccncc4)cc3CC[C@H]12
ZINC000000014783,CC(=O)NC[C@H]1OC(=O)N2c3ccccc3C[C@@H]12
ZINC000000014784,CC(=O)NC[C@H]1OC(=O)N2c3ccc(C(C)=O)cc3C[C@@H]12
ZINC000000014785,CC(=O)NC[C@H]1OC(=O)N2c3ccc(-c4ccncc4)cc3C[C@@H]12
ZINC000000014786,CC(=O)NC[C@H]1OC(=O)N2c3ccc(-c4ccc(C#N)nc4)cc3C[C@@H]12
ZINC000000014787,CC(=O)NC[C@H]1OC(=O)N2c3ccc(C(=O)CCl)cc3C[C@@H]12
ZINC000000014788,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@]13CC[C@@]2(O)[C@@H](O)C3
ZINC000000014789,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@]13CC[C@@]2(O)[C@H](O)C3
ZINC000000014790,FC(F)(F)c1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1
ZINC000000014791,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1F
ZINC000000014792,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1Cl
ZINC000000014793,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1C
ZINC000000014794,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1cccc(F)c1
ZINC000000014795,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1cccc(Cl)c1
ZINC000000014796,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1cccc(C)c1
ZINC000000014797,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccc(F)cc1
ZINC000000014800,CCCN(C(=O)CC)[C@H]1COc2ccc3[nH]ccc3c2C1
ZINC000000014801,CCCN(C(=O)CC)[C@H]1COc2ccc3[nH]cc(C=O)c3c2C1
ZINC000000014802,O/N=C1\CO[C@]2(C1)CN1CCC2CC1
ZINC000000014803,CCN1C(=O)C(C)(C)c2cc(-c3cnc(-c4ccccc4)[nH]3)ccc21
ZINC000000014804,CN1C(=O)C(C)(C)c2cc(-c3cnc(-c4ccccc4)[nH]3)ccc21
ZINC000000014805,CC1(C)C(=O)Nc2ccc(-c3cnc(-c4ccc(Cl)cc4)[nH]3)cc21
ZINC000000014806,CC1(C)C(=O)Nc2ccc(-c3cnc(-c4ccc(F)cc4)[nH]3)cc21
ZINC000000014807,CC1(C)CC(=O)Nc2ccc(-c3cnc(-c4ccccc4)[nH]3)cc21
ZINC000000014810,Oc1ccc2c(c1)CC[C@H](N1CCC(O)(c3ccccc3)CC1)[C@H]2O
ZINC000000014811,Oc1ccc2c(c1)C[C@@H](N1CCC(O)(c3ccccc3)CC1)[C@H]2O
ZINC000000014812,Oc1ccc2c(c1)C[C@H](N1CCC(O)(c3ccccc3)CC1)[C@H]2O
ZINC000000014813,O=C1c2ccccc2CN1C1CCN(Cc2ccccc2)CC1
ZINC000000014814,C[N+]1(Cc2ccccc2)CCC(N2Cc3ccccc3C2=O)CC1
ZINC000000014815,C/C=C/c1ccc2c(c1)[C@H](N1CCCC1=O)[C@@H](O)C(C)(C)O2
ZINC000000014816,C#Cc1ccc2c(c1)[C@H](N1CCCC1=O)[C@@H](O)C(C)(C)O2
ZINC000000014817,CC#Cc1ccc2c(c1)[C@H](N1CCCC1=O)[C@@H](O)C(C)(C)O2
ZINC000000014819,CC(=O)Nc1cc(O)ccc1O
ZINC000000014826,Cn1c2ccccc2c2oc3c(CNC(C)(CO)CO)cccc3c21
ZINC000000014827,COC(=O)[C@H]1CSC(=S)N1C(=O)CCSC(C)=O
ZINC000000014828,COC(=O)[C@@H]1CSC(=S)N1C(=O)[C@H](C)SC(C)=O
ZINC000000014829,O=C1CCCN1C(=O)Oc1ccc(F)cc1
ZINC000000014830,O=C1CCCN1C(=O)Oc1ccccc1Cl
ZINC000000014831,O=C1CCCN1C(=O)Oc1cccc(Cl)c1
ZINC000000014832,O=C1CCCN1C(=O)Oc1ccc(Cl)cc1
ZINC000000014833,O=C1CCCN1C(=O)Oc1cccc(Br)c1
ZINC000000014834,O=C1CCCN1C(=O)Oc1ccc(Br)cc1
ZINC000000014835,O=C1CCCN1C(=O)Oc1ccccc1[N+](=O)[O-]
ZINC000000014836,O=C1CCCN1C(=O)Oc1cccc([N+](=O)[O-])c1
ZINC000000014837,O=C1CCCN1C(=O)Oc1ccc([N+](=O)[O-])cc1
ZINC000000014838,O=C1CCCN1C(=O)Oc1ccccc1
ZINC000000014839,Cc1ccc(-c2nc3c(s2)NCCC3)cc1N
ZINC000000014840,O=C(O)CCN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1
ZINC000000014841,O=C(O)CCN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1
ZINC000000014842,N#C[C@H](C(=O)Nc1ccc(Cl)cc1)C(=O)c1ccc(Cl)cc1
ZINC000000014843,O[C@H]1c2cc(Oc3ccccn3)ccc2OC[C@H]1Cc1cccnc1
ZINC000000014844,OC[C@H]1CC[C@@H](n2cnc3c(Cl)ncnc32)O1
ZINC000000014845,OC[C@H]1CC[C@@H](n2cnc3c(Br)ncnc32)O1
ZINC000000014846,OC[C@H]1CC[C@@H](n2cnc3c(I)ncnc32)O1
ZINC000000014847,Nc1nc(F)c2ncn([C@@H]3CC[C@H](CO)O3)c2n1
ZINC000000014848,Nc1nc(Cl)c2ncn([C@@H]3CC[C@H](CO)O3)c2n1
ZINC000000014849,Nc1nc(Br)c2ncn([C@@H]3CC[C@H](CO)O3)c2n1
ZINC000000014850,CCC(CC)(COc1ccc2nccn2n1)CS(N)(=O)=O
ZINC000000014851,Cc1ccccc1-n1cnc2cnc3ccccc3c21
ZINC000000014852,Cc1ccccc1-n1c(=S)[nH]c2cnc3ccccc3c21
ZINC000000014853,O=c1[nH]c(=O)n2c3c1cnn3[C@H](c1cccc(C(F)(F)F)c1)CC2
ZINC000000014854,Cn1c(=O)c2cnn3c2n(c1=O)CC=C3c1cccc(C(F)(F)F)c1
ZINC000000014855,O=c1[nH]c(=O)n2c3c1cnn3C(c1cccc(C(F)(F)F)c1)=CC2
ZINC000000014856,CCOC(=O)CSc1c(C(=O)OCC)[nH]c2ccccc12
ZINC000000014857,O=C(O)CS(=O)(=O)c1c(C(=O)O)[nH]c2ccccc12
ZINC000000014858,NC(=O)CSc1c(C(N)=O)[nH]c2ccccc12
ZINC000000014859,O=C(O)CSc1c(C(=O)O)[nH]c2cc(F)ccc12
ZINC000000014860,O=C(O)CSc1c(C(=O)O)[nH]c2cc(F)cc(F)c12
ZINC000000014861,CCOC(=O)C[S@@](=O)c1c(C(=O)OCC)[nH]c2ccccc12
ZINC000000014862,C[C@@H](c1ccncc1F)[C@](O)(Cn1cncn1)c1ccccc1Cl
ZINC000000014863,C[C@@H](c1ccncc1F)[C@](O)(Cn1cncn1)c1ccccc1F
ZINC000000014864,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
ZINC000000014865,O=c1c(-c2ccccc2)coc2ncccc12
ZINC000000014866,Nc1ccncc1-c1n[nH]c2ccccc12
ZINC000000014867,NC1=NC[C@@]2(CN3CCC2CC3)O1
ZINC000000014868,CCC1=NC[C@@]2(CN3CCC2CC3)O1
ZINC000000014869,c1ccc(C2=NC[C@@]3(CN4CCC3CC4)O2)cc1
ZINC000000014870,CC(C)(C)C(=O)Nc1ccncc1-c1noc2ccccc12
ZINC000000014871,CSCc1cn([C@@H]2C[C@@H](F)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000000014873,O=C1c2ccccc2C[C@H]1C1CCN(CCc2ccccn2)CC1
ZINC000000014874,CCc1cc(N)n2ccnc(CCc3ccccc3)c12
ZINC000000014875,CCc1c(C)c(N)n2ccnc(CCc3ccccc3)c12
ZINC000000014876,CCc1c(C)c(CC#N)n2ccnc(CCc3ccccc3)c12
ZINC000000014877,CSc1cc(N)n2ccnc(CCc3ccccc3)c12
ZINC000000014878,Cc1c(Br)c2c(CCc3ccccc3)nccn2c1N
ZINC000000014879,N#CCc1c(Cl)c(Cl)c2c(CCc3ccccc3)nccn12
ZINC000000014880,Cc1ccc(CCc2nccn3c(CC#N)cc(SC#N)c23)cc1
ZINC000000014883,CCCc1c(O)ccc2c1[C@@H](C)[C@@H](Cc1ccc(OC)cc1)O2
ZINC000000014884,CCCc1c(O)ccc2c1[C@@H](C)[C@@H](Cc1ccc(F)cc1)O2
ZINC000000014885,C=CCc1cc2c(cc1O)[C@@H](C)[C@H](Cc1ccc(OC)cc1)O2
ZINC000000014886,CCCc1cc2c(cc1O)[C@@H](C)[C@H](Cc1ccc(OC)cc1)O2
ZINC000000014887,O=C1NC2(CCCC2)C(=O)N[C@H]1Cc1ccccc1
ZINC000000014888,CC(C)C[C@@H]1NC(=O)C2(CCCC2)NC1=O
ZINC000000014889,CC(C)(C)c1cc(Nc2cnccn2)cc(C(C)(C)CO)c1O
ZINC000000014890,Cc1csc(Nc2cc(C(C)(C)C)c(O)c(C(C)(C)CO)c2)n1
ZINC000000014891,CC(C)(C)c1cc(Nc2cccnc2)cc(C(C)(C)CO)c1O
ZINC000000014892,Cc1nc(-c2ccccc2)n(CC[C@@H]2C[C@@H](O)CC(=O)O2)c1C
ZINC000000014893,Cc1nc(-c2ccccc2)n(C/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c1C
ZINC000000014894,CC(=O)C(=Cc1ccc(O)cc1)C(C)=O
ZINC000000014895,COc1ccc(C=C(C(C)=O)C(C)=O)cc1
ZINC000000014896,CC(=O)C(=Cc1ccc(C(F)(F)F)cc1)C(C)=O
